model_id,fold,threshold,candidate_id,default_prediction_disagreement,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,quadratic_weighted_kappa,severe_to_low,low_to_severe,low_precision,low_recall,low_f1,low_support,moderate_precision,moderate_recall,moderate_f1,moderate_support,severe_precision,severe_recall,severe_f1,severe_support,severe_to_low_rate
RF_T2,2,0.26,RF_T2_t0.26,248,0.48661233993015135,0.6392759981126962,0.5572295452405611,0.6392759981126962,0.4651070302199003,0.5148159068442313,0.4108381805448932,12,31,0.5876923076923077,0.8304347826086956,0.6882882882882883,230,0.9473684210526315,0.31690140845070425,0.47493403693931396,568,0.13662790697674418,0.7704918032786885,0.23209876543209876,61,0.19672131147540983
RF_T2,3,0.26,RF_T2_t0.26,212,0.4706546275395034,0.6243021880032352,0.5467241550203191,0.6243021880032352,0.44955733593117086,0.49770334813694644,0.36746793022377,11,43,0.543859649122807,0.7982832618025751,0.6469565217391304,233,0.9578947368421052,0.3089983022071307,0.4672657252888318,589,0.1384180790960452,0.765625,0.23444976076555024,64,0.171875
RF_T2,4,0.26,RF_T2_t0.26,191,0.5609452736318408,0.6287363223228843,0.5821623731459797,0.6287363223228843,0.48620800493921507,0.567534363915623,0.48988375694931274,11,27,0.6857142857142857,0.8944099378881988,0.7762803234501348,322,0.9214285714285714,0.2979214780600462,0.450261780104712,433,0.13934426229508196,0.6938775510204082,0.23208191126279865,49,0.22448979591836735
RF_T2,pooled,0.27,RF_T2_t0.27,807,0.518465089440277,0.6393919415276157,0.5609863256296129,0.6393919415276157,0.4836105085904399,0.5441531188605542,0.4279078251773081,43,133,0.6050775740479548,0.8370731707317073,0.7024150634465821,1025,0.9312039312039312,0.34533029612756266,0.5038218677301429,2195,0.146677471636953,0.7357723577235772,0.2445945945945946,246,0.17479674796747968
RF_T2,1,0.27,RF_T2_t0.27,210,0.5179934569247546,0.6362450260177533,0.5539016015897135,0.6362450260177533,0.49216741144011733,0.5551557808487857,0.41040444485830463,8,38,0.6019108280254777,0.7875,0.6823104693140795,240,0.9066147859922179,0.3851239669421488,0.5406032482598608,605,0.1531791907514451,0.7361111111111112,0.2535885167464115,72,0.1111111111111111
RF_T2,2,0.27,RF_T2_t0.27,231,0.49941792782305006,0.6368385652475079,0.5547190010486182,0.6368385652475079,0.4725133774407404,0.5296362652361839,0.412017590080219,13,29,0.5853658536585366,0.8347826086956521,0.6881720430107527,230,0.9411764705882353,0.3380281690140845,0.49740932642487046,568,0.13761467889908258,0.7377049180327869,0.23195876288659795,61,0.21311475409836064
RF_T2,3,0.27,RF_T2_t0.27,197,0.481941309255079,0.6308261817755659,0.5472326965584372,0.6308261817755659,0.4572218267730627,0.5091195969795351,0.36975213574866883,11,42,0.5373563218390804,0.8025751072961373,0.6437177280550774,233,0.9597989949748744,0.3242784380305603,0.4847715736040609,589,0.14454277286135694,0.765625,0.24317617866004962,64,0.171875
RF_T2,4,0.27,RF_T2_t0.27,169,0.5796019900497512,0.6408144139270329,0.5842670562296731,0.6408144139270329,0.5026906187290152,0.5855732216250689,0.4972219398990412,11,24,0.677570093457944,0.9006211180124224,0.7733333333333333,322,0.922077922077922,0.3279445727482679,0.4838160136286201,433,0.15315315315315314,0.6938775510204082,0.25092250922509224,49,0.22448979591836735
RF_T2,pooled,0.28,RF_T2_t0.28,734,0.535199076745528,0.6444272829972035,0.5623120996144252,0.6444272829972035,0.49525398683282545,0.561844567410829,0.43385361918592324,44,125,0.6041958041958042,0.8429268292682927,0.7038696537678207,1025,0.9302857142857143,0.37084282460136675,0.5302931596091205,2195,0.1524547803617571,0.7195121951219512,0.2515991471215352,246,0.17886178861788618
RF_T2,1,0.28,RF_T2_t0.28,195,0.5332606324972737,0.6439585246403429,0.5567066364136819,0.6439585246403429,0.5028738956874604,0.5708606880981514,0.41550763573540017,8,37,0.6019108280254777,0.7875,0.6823104693140795,240,0.9080882352941176,0.40826446280991735,0.5632839224629419,605,0.16012084592145015,0.7361111111111112,0.2630272952853598,72,0.1111111111111111
RF_T2,2,0.28,RF_T2_t0.28,215,0.5145518044237486,0.6404524677167305,0.5564203771683095,0.6404524677167305,0.48230305813791235,0.5463860853767606,0.4130557062088597,14,28,0.5830815709969789,0.8391304347826087,0.6880570409982175,230,0.9447004608294931,0.3609154929577465,0.5222929936305732,568,0.1414790996784566,0.7213114754098361,0.23655913978494625,61,0.22950819672131148
RF_T2,3,0.28,RF_T2_t0.28,175,0.5022573363431151,0.6444716758235752,0.5501820755799476,0.6444716758235752,0.47248767227348676,0.5288571504107055,0.38711584623207085,11,37,0.5380281690140845,0.8197424892703863,0.6496598639455783,233,0.9579439252336449,0.34804753820033957,0.5105853051058531,589,0.15457413249211358,0.765625,0.2572178477690289,64,0.171875
RF_T2,4,0.28,RF_T2_t0.28,149,0.595771144278607,0.6329887914599518,0.5810000767518612,0.6329887914599518,0.5133187956222703,0.6045293668884052,0.4965597339292942,11,23,0.6767441860465117,0.9037267080745341,0.773936170212766,322,0.9127906976744186,0.3625866050808314,0.5190082644628099,433,0.15346534653465346,0.6326530612244898,0.24701195219123506,49,0.22448979591836735
RF_T2,pooled,0.29,RF_T2_t0.29,642,0.5504904789382573,0.6435440240507189,0.5591936464686416,0.6435440240507189,0.504219696784595,0.5768422047872115,0.4369913563760893,44,116,0.5977961432506887,0.8468292682926829,0.7008477997577715,1025,0.9216931216931217,0.3968109339407745,0.5547770700636943,2195,0.1580916744621141,0.6869918699186992,0.2570342205323194,246,0.17886178861788618
RF_T2,1,0.29,RF_T2_t0.29,169,0.5474372955288986,0.643801652892562,0.5532942892801727,0.643801652892562,0.5096207889967784,0.5832419298384144,0.4143708268292484,8,36,0.5864197530864198,0.7916666666666666,0.6737588652482269,240,0.90625,0.43140495867768597,0.5845464725643897,605,0.16721311475409836,0.7083333333333334,0.27055702917771884,72,0.1111111111111111
RF_T2,2,0.29,RF_T2_t0.29,187,0.5343422584400466,0.6317809087836594,0.5506443818842471,0.6317809087836594,0.49201898583392895,0.5680658351825302,0.4143698851762214,14,26,0.5808383233532934,0.8434782608695652,0.6879432624113475,230,0.9297520661157025,0.3961267605633803,0.5555555555555556,568,0.1413427561837456,0.6557377049180327,0.23255813953488372,61,0.22950819672131148
RF_T2,3,0.29,RF_T2_t0.29,158,0.5124153498871332,0.6466520204706699,0.5480140094711917,0.6466520204706699,0.4788203331289938,0.5379940515498781,0.3938082677098844,11,34,0.5331491712707183,0.8283261802575107,0.6487394957983194,233,0.9508928571428571,0.3616298811544992,0.5239852398523985,589,0.16,0.75,0.26373626373626374,64,0.171875
RF_T2,4,0.29,RF_T2_t0.29,128,0.6131840796019901,0.6377334144823709,0.5799601758913754,0.6377334144823709,0.528011635208037,0.6219330298494075,0.5034077879190937,11,20,0.6736111111111112,0.9037267080745341,0.7718832891246684,322,0.900523560209424,0.3972286374133949,0.5512820512820513,433,0.16574585635359115,0.6122448979591837,0.2608695652173913,49,0.22448979591836735
RF_T2,pooled,0.3,RF_T2_t0.30,567,0.5680900173110214,0.6485149174954165,0.5610038349203131,0.6485149174954165,0.5164302625167916,0.5945872424211186,0.44334990982090794,44,109,0.5978037062457103,0.8497560975609756,0.701853344077357,1025,0.9192118226600985,0.42505694760820045,0.5813084112149532,2195,0.1659959758551308,0.6707317073170732,0.2661290322580645,246,0.17886178861788618
RF_T2,1,0.3,RF_T2_t0.30,158,0.5528898582333697,0.6392370676461586,0.5501107095737968,0.6392370676461586,0.5117426279258809,0.5881333278396853,0.4204261535779802,8,33,0.5876923076923077,0.7958333333333333,0.6761061946902654,240,0.8959731543624161,0.4413223140495868,0.5913621262458472,605,0.16666666666666666,0.6805555555555556,0.2677595628415301,72,0.1111111111111111
RF_T2,2,0.3,RF_T2_t0.30,171,0.5506402793946449,0.6351192448107509,0.5523794324077217,0.6351192448107509,0.5022873139709708,0.5853384017936752,0.415459223058116,14,26,0.5808383233532934,0.8434782608695652,0.6879432624113475,230,0.9302325581395349,0.4225352112676056,0.5811138014527845,568,0.14606741573033707,0.639344262295082,0.23780487804878048,61,0.22950819672131148
RF_T2,3,0.3,RF_T2_t0.30,137,0.5316027088036117,0.6524951285610537,0.549309290647403,0.6524951285610537,0.4922844471416412,0.558260590095108,0.4005994204772978,11,32,0.532967032967033,0.8326180257510729,0.6499162479061976,233,0.9465020576131687,0.3904923599320883,0.5528846153846154,589,0.16845878136200718,0.734375,0.27405247813411077,64,0.171875
RF_T2,4,0.3,RF_T2_t0.30,101,0.6442786069651741,0.6572443617471088,0.5916745540401455,0.6572443617471088,0.5573531460926747,0.6526842886598754,0.5148603265195193,11,18,0.6728110599078341,0.906832298136646,0.7724867724867724,322,0.9074074074074074,0.45265588914549654,0.6040061633281972,433,0.19480519480519481,0.6122448979591837,0.2955665024630542,49,0.22448979591836735
RF_T2,pooled,0.31,RF_T2_t0.31,489,0.5825158684362377,0.6483792309449291,0.5614271468440308,0.6483792309449291,0.5249059352261104,0.6083284914808775,0.4423240007393069,49,103,0.5920162381596752,0.8536585365853658,0.6991610067918498,1025,0.9197761194029851,0.44920273348519363,0.603611876339149,2195,0.17248908296943233,0.6422764227642277,0.2719449225473322,246,0.1991869918699187
RF_T2,1,0.31,RF_T2_t0.31,140,0.5648854961832062,0.6412190082644628,0.5499356771969661,0.6412190082644628,0.5184026044129548,0.5989664222062954,0.4188465657029218,9,32,0.5787878787878787,0.7958333333333333,0.6701754385964912,240,0.8971061093247589,0.46115702479338844,0.6091703056768559,605,0.17391304347826086,0.6666666666666666,0.27586206896551724,72,0.125
RF_T2,2,0.31,RF_T2_t0.31,153,0.5657741559953434,0.6338555208657505,0.5525441075832553,0.6338555208657505,0.5101943904777193,0.600533949284806,0.4147490529975857,15,25,0.5786350148367952,0.8478260869565217,0.6878306878306878,230,0.9304029304029304,0.4471830985915493,0.6040428061831153,568,0.14859437751004015,0.6065573770491803,0.23870967741935484,61,0.2459016393442623
RF_T2,3,0.31,RF_T2_t0.31,115,0.5428893905191874,0.6459565994107517,0.5467894786732049,0.6459565994107517,0.49701078703539175,0.5692871094144931,0.3954938402528806,13,30,0.5240641711229946,0.8412017167381974,0.6457990115321252,233,0.9450980392156862,0.4091680814940577,0.5710900473933649,589,0.17120622568093385,0.6875,0.27414330218068533,64,0.203125
RF_T2,4,0.31,RF_T2_t0.31,81,0.664179104477612,0.663794004397622,0.5989232347606797,0.663794004397622,0.5752150128486551,0.6713927598439465,0.5191728751710506,12,16,0.6704805491990846,0.9099378881987578,0.7720685111989459,322,0.9098712446351931,0.4896073903002309,0.6366366366366366,433,0.21641791044776118,0.5918367346938775,0.31693989071038253,49,0.24489795918367346
RF_T2,pooled,0.32,RF_T2_t0.32,426,0.5911713791113675,0.6405670685408449,0.5587916013503776,0.6405670685408449,0.5275402751794096,0.6163568817922978,0.4387866871268381,56,95,0.5874499332443258,0.8585365853658536,0.6975822433610781,1025,0.9165919282511211,0.46560364464692483,0.6175226586102719,2195,0.17233294255568582,0.5975609756097561,0.267515923566879,246,0.22764227642276422
RF_T2,1,0.32,RF_T2_t0.32,125,0.5779716466739367,0.6445898377716559,0.5518405555659436,0.6445898377716559,0.5268643707262995,0.6110559196709072,0.4261975943822568,9,30,0.5800604229607251,0.8,0.6725043782837128,240,0.8953846153846153,0.4809917355371901,0.6258064516129033,605,0.18007662835249041,0.6527777777777778,0.2822822822822823,72,0.125
RF_T2,2,0.32,RF_T2_t0.32,136,0.5750873108265425,0.6336727301322785,0.5504538336058366,0.6336727301322785,0.514424218111166,0.608079474971423,0.41064256886080996,16,24,0.5668604651162791,0.8478260869565217,0.6794425087108014,230,0.9293286219081273,0.4630281690140845,0.618096357226792,568,0.15517241379310345,0.5901639344262295,0.24573378839590443,61,0.26229508196721313
RF_T2,3,0.32,RF_T2_t0.32,104,0.5485327313769752,0.6348590470621382,0.543708360197722,0.6348590470621382,0.4973386984481767,0.5764978410029755,0.38463755397289867,15,30,0.5212765957446809,0.8412017167381974,0.6436781609195402,233,0.9431818181818182,0.4227504244482173,0.5838218053927315,589,0.16666666666666666,0.640625,0.2645161290322581,64,0.234375
RF_T2,4,0.32,RF_T2_t0.32,61,0.6703980099502488,0.6325072252015577,0.589139494689163,0.6325072252015577,0.5675231041862504,0.6755030997535286,0.5098165671089496,16,11,0.6644295302013423,0.922360248447205,0.7724317295188556,322,0.9012345679012346,0.5057736720554272,0.6479289940828402,433,0.20175438596491227,0.46938775510204084,0.2822085889570552,49,0.32653061224489793
RF_T2,pooled,0.33,RF_T2_t0.33,374,0.6027120600115407,0.64337870622442,0.5607337009572037,0.64337870622442,0.5353286359480617,0.6270229684615317,0.44150446197477233,57,91,0.586046511627907,0.8604878048780488,0.6972332015810276,1025,0.9163793103448276,0.48428246013667425,0.6336810730253353,2195,0.1797752808988764,0.5853658536585366,0.27507163323782235,246,0.23170731707317074
RF_T2,1,0.33,RF_T2_t0.33,112,0.5910577971646674,0.6520393327211509,0.5559684108071205,0.6520393327211509,0.5364226067165807,0.6228538220698621,0.43261915095258763,9,29,0.5795795795795796,0.8041666666666667,0.6736474694589878,240,0.8988095238095238,0.4991735537190083,0.6418703506907545,605,0.18951612903225806,0.6527777777777778,0.29375,72,0.125
RF_T2,2,0.33,RF_T2_t0.33,121,0.590221187427241,0.6421642590157242,0.5538088866682938,0.6421642590157242,0.5253741451283418,0.6215371513421781,0.4198503153696318,16,22,0.5664739884393064,0.8521739130434782,0.6805555555555556,230,0.9290540540540541,0.4841549295774648,0.6365740740740741,568,0.16589861751152074,0.5901639344262295,0.2589928057553957,61,0.26229508196721313
RF_T2,3,0.33,RF_T2_t0.33,91,0.5575620767494357,0.6347440923366148,0.5434766849789705,0.6347440923366148,0.5025991325948157,0.5853864357675488,0.3823995471055228,16,29,0.5171503957783641,0.8412017167381974,0.6405228758169934,233,0.9416058394160584,0.4380305602716469,0.5979142526071842,589,0.17167381974248927,0.625,0.26936026936026936,64,0.25
RF_T2,4,0.33,RF_T2_t0.33,50,0.6791044776119403,0.6258301894911996,0.5886502735408546,0.6258301894911996,0.5708343258359413,0.6836674180676616,0.506828791662143,16,11,0.6644295302013423,0.922360248447205,0.7724317295188556,322,0.8976377952755905,0.5265588914549654,0.6637554585152838,433,0.20388349514563106,0.42857142857142855,0.27631578947368424,49,0.32653061224489793
RF_T2,pooled,0.34,RF_T2_t0.34,298,0.6130986728216965,0.6347545233994482,0.5570669156365597,0.6347545233994482,0.5386813303174558,0.635857015104041,0.44133705773832854,58,83,0.5823451910408433,0.8624390243902439,0.695241840346048,1025,0.9067865903515945,0.5052391799544419,0.6489174956114687,2195,0.1820689655172414,0.5365853658536586,0.27188465499485065,246,0.23577235772357724
RF_T2,1,0.34,RF_T2_t0.34,76,0.6128680479825518,0.6467439546985002,0.5538000168775139,0.6467439546985002,0.547295622836596,0.6409633266825607,0.43940032399734064,9,25,0.5727002967359051,0.8041666666666667,0.6689774696707106,240,0.8858695652173914,0.5388429752066116,0.6700924974306269,605,0.2028301886792453,0.5972222222222222,0.3028169014084507,72,0.125
RF_T2,2,0.34,RF_T2_t0.34,100,0.5913853317811408,0.6045925230642587,0.5370539953873287,0.6045925230642587,0.5130739289463682,0.6223417494699803,0.40541342298772054,17,20,0.5612535612535613,0.8565217391304348,0.6781411359724613,230,0.907051282051282,0.4982394366197183,0.6431818181818182,568,0.14285714285714285,0.45901639344262296,0.2178988326848249,61,0.2786885245901639
RF_T2,3,0.34,RF_T2_t0.34,86,0.5620767494356659,0.6370078161623081,0.5438856975426717,0.6370078161623081,0.5060607048338067,0.5895570036254295,0.3856296655847534,16,28,0.5171503957783641,0.8412017167381974,0.6405228758169934,233,0.9390681003584229,0.44482173174872663,0.6036866359447005,589,0.17543859649122806,0.625,0.273972602739726,64,0.25
RF_T2,4,0.34,RF_T2_t0.34,36,0.6927860696517413,0.6345636155858065,0.599408029320334,0.6345636155858065,0.5860988825310943,0.6951361219553215,0.5113988242157699,16,10,0.6607538802660754,0.9254658385093167,0.7710219922380336,322,0.9015151515151515,0.5496535796766744,0.6829268292682927,433,0.23595505617977527,0.42857142857142855,0.30434782608695654,49,0.32653061224489793
RF_T2,pooled,0.35,RF_T2_t0.35,249,0.6231967686093479,0.6368171071232352,0.5591515284720535,0.6368171071232352,0.5453019789515613,0.6439429627252409,0.45059241482864776,60,71,0.5821382007822686,0.871219512195122,0.6979288784681517,1025,0.9054054054054054,0.5189066059225512,0.6597161888213148,2195,0.18991097922848665,0.5203252032520326,0.2782608695652174,246,0.24390243902439024
RF_T2,1,0.35,RF_T2_t0.35,63,0.6194111232279171,0.6427303336394246,0.5527447438113113,0.6427303336394246,0.5495349595783466,0.6459945991321446,0.43997862513836405,10,23,0.5689149560117303,0.8083333333333333,0.6678141135972461,240,0.883289124668435,0.5504132231404959,0.6782077393075356,605,0.20603015075376885,0.5694444444444444,0.3025830258302583,72,0.1388888888888889
RF_T2,2,0.35,RF_T2_t0.35,82,0.6088474970896391,0.615982602672342,0.5422644770959377,0.615982602672342,0.5258659230000088,0.6362791969301851,0.42381085286140097,17,16,0.5617977528089888,0.8695652173913043,0.6825938566552902,230,0.9076923076923077,0.5193661971830986,0.6606942889137738,568,0.15730337078651685,0.45901639344262296,0.23430962343096234,61,0.2786885245901639
RF_T2,3,0.35,RF_T2_t0.35,77,0.572234762979684,0.6400528450175001,0.5459827135487558,0.6400528450175001,0.512963264620215,0.5985209473447554,0.3973981351766597,16,25,0.5209424083769634,0.8540772532188842,0.6471544715447154,233,0.9372822299651568,0.4567062818336163,0.6141552511415526,589,0.17972350230414746,0.609375,0.2775800711743772,64,0.25
RF_T2,4,0.35,RF_T2_t0.35,27,0.6990049751243781,0.632910579635007,0.6029896373762544,0.632910579635007,0.590578993679769,0.6994751985495941,0.5179138166110977,17,7,0.6593406593406593,0.9316770186335404,0.7722007722007722,322,0.8996282527881041,0.558891454965358,0.6894586894586895,433,0.25,0.40816326530612246,0.31007751937984496,49,0.3469387755102041
RF_T2,pooled,0.36,RF_T2_t0.36,226,0.6301211771494518,0.6411551259020563,0.5618930165441793,0.6411551259020563,0.5511970944423384,0.6495484808945196,0.4583600322219604,60,64,0.5824675324675325,0.8751219512195122,0.6994152046783626,1025,0.9047619047619048,0.5280182232346241,0.6668584579976985,2195,0.19844961240310077,0.5203252032520326,0.287317620650954,246,0.24390243902439024
RF_T2,1,0.36,RF_T2_t0.36,59,0.6226826608505998,0.6452211509029692,0.55422484766085,0.6452211509029692,0.5523213672112052,0.6484212666721024,0.4445638201945399,10,22,0.5685131195335277,0.8125,0.6689536878216124,240,0.8839050131926122,0.5537190082644629,0.6808943089430894,605,0.21025641025641026,0.5694444444444444,0.30711610486891383,72,0.1388888888888889
RF_T2,2,0.36,RF_T2_t0.36,73,0.6239813736903376,0.6244741315557876,0.5479004694225501,0.6244741315557876,0.5370262698099294,0.6495799150709946,0.4318271870377649,17,15,0.5630252100840336,0.8739130434782608,0.6848381601362862,230,0.9109792284866469,0.5404929577464789,0.6784530386740332,568,0.1696969696969697,0.45901639344262296,0.24778761061946902,61,0.2786885245901639
RF_T2,3,0.36,RF_T2_t0.36,73,0.5767494356659142,0.6440459372593882,0.5471316013071202,0.6440459372593882,0.5169105281249488,0.6014661362908725,0.4084348963524699,16,22,0.522077922077922,0.8626609442060086,0.6504854368932039,233,0.9344827586206896,0.4601018675721562,0.6166097838452788,589,0.1848341232227488,0.609375,0.28363636363636363,64,0.25
RF_T2,4,0.36,RF_T2_t0.36,21,0.7039800995024875,0.6359898713979014,0.6080521280521279,0.6359898713979014,0.5974397594901936,0.703335712789786,0.5259342014919295,17,5,0.6593406593406593,0.9316770186335404,0.7722007722007722,322,0.8945454545454545,0.5681293302540416,0.6949152542372882,433,0.2702702702702703,0.40816326530612246,0.3252032520325203,49,0.3469387755102041
RF_T2,pooled,0.37,RF_T2_t0.37,203,0.6341604154645124,0.638815242822132,0.5612909892537111,0.638815242822132,0.5528874193053538,0.6525689862693649,0.4610203526600125,60,59,0.5815006468305304,0.8770731707317073,0.6993387786853364,1025,0.9010736196319018,0.5353075170842825,0.6716204629894256,2195,0.2012987012987013,0.5040650406504065,0.2877030162412993,246,0.24390243902439024
RF_T2,1,0.37,RF_T2_t0.37,51,0.6281352235550709,0.6438973063973064,0.5547279658503194,0.6438973063973064,0.5549607572505434,0.6530758667137749,0.4436475310261718,10,22,0.5668604651162791,0.8125,0.6678082191780822,240,0.883419689119171,0.5636363636363636,0.6881937436932392,605,0.21390374331550802,0.5555555555555556,0.3088803088803089,72,0.1388888888888889
RF_T2,2,0.37,RF_T2_t0.37,66,0.629802095459837,0.623393198344259,0.5472235197399152,0.623393198344259,0.5397946244651036,0.6535655983166685,0.4417772885614848,17,12,0.5642458100558659,0.8782608695652174,0.6870748299319728,230,0.9043478260869565,0.5492957746478874,0.683461117196057,568,0.17307692307692307,0.4426229508196721,0.2488479262672811,61,0.2786885245901639
RF_T2,3,0.37,RF_T2_t0.37,68,0.5778781038374717,0.6399694658389016,0.5442957251629175,0.6399694658389016,0.5164238768625619,0.6017903917844561,0.4076740063573282,16,21,0.5180412371134021,0.8626609442060086,0.6473429951690821,233,0.9285714285714286,0.4634974533106961,0.6183465458663646,589,0.18627450980392157,0.59375,0.2835820895522388,64,0.25
RF_T2,4,0.37,RF_T2_t0.37,18,0.7077114427860697,0.6325318158190075,0.6093077188061318,0.6325318158190075,0.5984170069535864,0.7062104663299931,0.5293646210237251,17,4,0.6600877192982456,0.9347826086956522,0.7737789203084833,322,0.8924731182795699,0.5750577367205543,0.699438202247191,433,0.2753623188405797,0.3877551020408163,0.3220338983050847,49,0.3469387755102041
RF_T2,pooled,0.38,RF_T2_t0.38,192,0.6431044431621465,0.6394036705742911,0.5638255902492821,0.6394036705742911,0.5585820695642377,0.660163703677142,0.46408918251507314,61,55,0.5807073954983922,0.8809756097560976,0.7,1025,0.9013452914798207,0.5494305239179954,0.68270591565242,2195,0.2094240837696335,0.4878048780487805,0.29304029304029305,246,0.24796747967479674
RF_T2,1,0.38,RF_T2_t0.38,56,0.6390403489640131,0.642087542087542,0.5567312805566603,0.642087542087542,0.560390703964479,0.6623171905395826,0.4431968624640408,11,21,0.5648414985590778,0.8166666666666667,0.6678023850085179,240,0.8844221105527639,0.5818181818181818,0.7018943170488534,605,0.22093023255813954,0.5277777777777778,0.3114754098360656,72,0.1527777777777778
RF_T2,2,0.38,RF_T2_t0.38,60,0.640279394644936,0.6206444774611078,0.5476128947317278,0.6206444774611078,0.5438219811578816,0.6617645018388212,0.44901845979763955,17,10,0.5650969529085873,0.8869565217391304,0.6903553299492385,230,0.901685393258427,0.5651408450704225,0.6948051948051948,568,0.176056338028169,0.4098360655737705,0.24630541871921183,61,0.2786885245901639
RF_T2,3,0.38,RF_T2_t0.38,62,0.5880361173814899,0.6459275286548088,0.5480961942558175,0.6459275286548088,0.5246002426271277,0.6111290328152302,0.4133173180572238,16,20,0.517948717948718,0.8669527896995708,0.6484751203852327,233,0.9304635761589404,0.4770797962648557,0.6307519640852974,589,0.1958762886597938,0.59375,0.29457364341085274,64,0.25
RF_T2,4,0.38,RF_T2_t0.38,14,0.7114427860696517,0.6348412846411785,0.6148560132078918,0.6348412846411785,0.6036713536071687,0.7094401545122907,0.5293487319919038,17,4,0.6586433260393874,0.9347826086956522,0.772785622593068,322,0.8936170212765957,0.581986143187067,0.7048951048951049,433,0.2923076923076923,0.3877551020408163,0.3333333333333333,49,0.3469387755102041
RF_T2,pooled,0.39,RF_T2_t0.39,172,0.6482977495672244,0.6354382650888012,0.5635593952806454,0.6354382650888012,0.5599744448649107,0.6644480460696063,0.4644021803153502,63,51,0.5803971812940423,0.8839024390243903,0.7006960556844548,1025,0.8995601173020528,0.558997722095672,0.6895195279572913,2195,0.21072088724584104,0.4634146341463415,0.289707750952986,246,0.25609756097560976
RF_T2,1,0.39,RF_T2_t0.39,54,0.6412213740458015,0.6285506580961125,0.5515343915343915,0.6285506580961125,0.5555784087752539,0.6635800132941541,0.44114435907804284,12,19,0.5657142857142857,0.825,0.6711864406779661,240,0.8790123456790123,0.5884297520661157,0.7049504950495049,605,0.20987654320987653,0.4722222222222222,0.2905982905982906,72,0.16666666666666666
RF_T2,2,0.39,RF_T2_t0.39,49,0.6507566938300349,0.6259261676019529,0.5520049835069979,0.6259261676019529,0.5520813238291825,0.6702786727112701,0.4546288240411974,17,9,0.56353591160221,0.8869565217391304,0.6891891891891891,230,0.9016393442622951,0.5809859154929577,0.7066381156316917,568,0.19083969465648856,0.4098360655737705,0.2604166666666667,61,0.2786885245901639
RF_T2,3,0.39,RF_T2_t0.39,56,0.5948081264108352,0.6501877986014462,0.5509684454858098,0.6501877986014462,0.5302070614570614,0.6172848071479561,0.41895234353136723,16,19,0.5191815856777494,0.871244635193133,0.6506410256410257,233,0.9315960912052117,0.4855687606112054,0.6383928571428571,589,0.20212765957446807,0.59375,0.30158730158730157,64,0.25
RF_T2,4,0.39,RF_T2_t0.39,13,0.7126865671641791,0.6235453112864786,0.6107156550387991,0.6235453112864786,0.5976799917377428,0.7101209726173326,0.5199739470256187,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8916083916083916,0.5889145496535797,0.7093184979137691,433,0.2833333333333333,0.3469387755102041,0.3119266055045872,49,0.3673469387755102
RF_T2,pooled,0.4,RF_T2_t0.40,155,0.6543566070398154,0.6369143964788168,0.5659956904645845,0.6369143964788168,0.5643544457111078,0.6693557623183146,0.470139491055631,63,46,0.5810983397190294,0.8878048780487805,0.7024314936318024,1025,0.898989898989899,0.5676537585421413,0.695895001396258,2195,0.2178988326848249,0.45528455284552843,0.29473684210526313,246,0.25609756097560976
RF_T2,1,0.4,RF_T2_t0.40,54,0.6423118865866958,0.6250229568411386,0.550138101329464,0.6250229568411386,0.5546062447652308,0.6642246240383375,0.438877979793869,12,19,0.5641025641025641,0.825,0.6700507614213198,240,0.8774509803921569,0.5917355371900826,0.7068114511352419,605,0.2088607594936709,0.4583333333333333,0.28695652173913044,72,0.16666666666666666
RF_T2,2,0.4,RF_T2_t0.40,39,0.6623981373690337,0.6286419275931188,0.5564034942946081,0.6286419275931188,0.5594965664174704,0.6795627924769022,0.4657593083826985,17,7,0.5659340659340659,0.8956521739130435,0.6936026936026936,230,0.901595744680851,0.596830985915493,0.7182203389830508,568,0.20168067226890757,0.39344262295081966,0.26666666666666666,61,0.2786885245901639
RF_T2,3,0.4,RF_T2_t0.40,51,0.6038374717832957,0.6564446146690276,0.554618435751172,0.6564446146690276,0.5381474633909326,0.6247698619079637,0.43228087075438426,16,16,0.5216284987277354,0.8798283261802575,0.6549520766773163,233,0.9299363057324841,0.49575551782682514,0.646733111849391,589,0.2122905027932961,0.59375,0.31275720164609055,64,0.25
RF_T2,4,0.4,RF_T2_t0.40,11,0.7151741293532339,0.6250849571679259,0.6142232665205486,0.6250849571679259,0.6008168776247899,0.7124044796972464,0.5206044289213902,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8923611111111112,0.5935334872979214,0.7128987517337032,433,0.29310344827586204,0.3469387755102041,0.3177570093457944,49,0.3673469387755102
RF_T2,pooled,0.41,RF_T2_t0.41,137,0.6595499134448932,0.6350086115895327,0.5669013516025069,0.6350086115895327,0.5668442478842753,0.6735427560798964,0.4708887763817444,63,44,0.5802547770700637,0.8887804878048781,0.7021194605009634,1025,0.8973087818696884,0.5772209567198178,0.7025228721929582,2195,0.2231404958677686,0.43902439024390244,0.2958904109589041,246,0.25609756097560976
